TimeSliceSorted,Sum of PV,Process,Region
01_SP_09,95.039094478189,EE-WIND_OFF_S3,O_Sorvest
01_SP_09,96.7639419278839,EE-WIND_OFF_S5,O_Sorvest
01_SP_09,120.523715547431,EE-WIND_OFF_S6,O_Sorvest
01_SP_10,46.2871912255194,EE-WIND_OFF,O_Nordvest
01_SP_10,93.8780242360485,EE-WIND_OFF_S2,O_Sorvest
01_SP_10,95.2611258822518,EE-WIND_OFF_S3,O_Sorvest
01_SP_10,96.9900029400059,EE-WIND_OFF_S5,O_Sorvest
01_SP_10,120.805284410569,EE-WIND_OFF_S6,O_Sorvest
01_SP_11,46.7953340433645,EE-WIND_OFF,O_Nordvest
01_SP_11,93.1074405348811,EE-WIND_OFF_S2,O_Sorvest
01_SP_11,94.4791891983784,EE-WIND_OFF_S3,O_Sorvest
01_SP_11,96.1938750277501,EE-WIND_OFF_S5,O_Sorvest
01_SP_11,119.813672327345,EE-WIND_OFF_S6,O_Sorvest
01_SP_12,46.5551210749286,EE-WIND_OFF,O_Nordvest
01_SP_12,93.307221494443,EE-WIND_OFF_S2,O_Sorvest
01_SP_12,94.6819135238271,EE-WIND_OFF_S3,O_Sorvest
01_SP_12,96.4002785605571,EE-WIND_OFF_S5,O_Sorvest
01_SP_12,120.070756941514,EE-WIND_OFF_S6,O_Sorvest
01_SP_13,46.0054029356236,EE-WIND_OFF,O_Nordvest
01_SP_13,93.4499221798444,EE-WIND_OFF_S2,O_Sorvest
01_SP_13,94.8267166134332,EE-WIND_OFF_S3,O_Sorvest
01_SP_13,96.5477096554193,EE-WIND_OFF_S5,O_Sorvest
01_SP_13,120.254388808778,EE-WIND_OFF_S6,O_Sorvest
01_SP_14,45.5526938797253,EE-WIND_OFF,O_Nordvest
01_SP_14,93.6401897603795,EE-WIND_OFF_S2,O_Sorvest
01_SP_14,95.0197873995748,EE-WIND_OFF_S3,O_Sorvest
01_SP_14,96.7442844485689,EE-WIND_OFF_S5,O_Sorvest
01_SP_14,120.499231298463,EE-WIND_OFF_S6,O_Sorvest
01_SP_15,45.2616666295049,EE-WIND_OFF,O_Nordvest
01_SP_15,93.9065643731287,EE-WIND_OFF_S2,O_Sorvest
01_SP_15,95.290086500173,EE-WIND_OFF_S3,O_Sorvest
01_SP_15,97.0194891589783,EE-WIND_OFF_S5,O_Sorvest
01_SP_15,120.842010784022,EE-WIND_OFF_S6,O_Sorvest
01_SP_16,45.2293302683693,EE-WIND_OFF,O_Nordvest
01_SP_16,94.249046018092,EE-WIND_OFF_S2,O_Sorvest
01_SP_16,95.6376139152278,EE-WIND_OFF_S3,O_Sorvest
01_SP_16,97.3733237866476,EE-WIND_OFF_S5,O_Sorvest
01_SP_16,121.282727265455,EE-WIND_OFF_S6,O_Sorvest
01_SP_17,45.4187289550207,EE-WIND_OFF,O_Nordvest
01_SP_17,94.6010410420821,EE-WIND_OFF_S2,O_Sorvest
01_SP_17,95.9947948695897,EE-WIND_OFF_S3,O_Sorvest
01_SP_17,97.7369871539743,EE-WIND_OFF_S5,O_Sorvest
01_SP_17,121.735685871372,EE-WIND_OFF_S6,O_Sorvest
01_SP_18,45.6497029631321,EE-WIND_OFF,O_Nordvest
01_SP_18,94.6105544211089,EE-WIND_OFF_S2,O_Sorvest
01_SP_18,96.0044484088968,EE-WIND_OFF_S3,O_Sorvest
01_SP_18,97.7468158936318,EE-WIND_OFF_S5,O_Sorvest
01_SP_18,121.747927995856,EE-WIND_OFF_S6,O_Sorvest
01_SP_19,45.973066574488,EE-WIND_OFF,O_Nordvest
01_SP_19,94.6200678001356,EE-WIND_OFF_S2,O_Sorvest
01_SP_19,96.0141019482039,EE-WIND_OFF_S3,O_Sorvest
01_SP_19,97.7566446332893,EE-WIND_OFF_S5,O_Sorvest
01_SP_19,121.76017012034,EE-WIND_OFF_S6,O_Sorvest
01_SP_20,46.3333860271417,EE-WIND_OFF,O_Nordvest
01_SP_20,94.5439607679216,EE-WIND_OFF_S2,O_Sorvest
01_SP_20,95.9368736337473,EE-WIND_OFF_S3,O_Sorvest
01_SP_20,97.6780147160295,EE-WIND_OFF_S5,O_Sorvest
01_SP_20,121.662233124466,EE-WIND_OFF_S6,O_Sorvest
01_SP_21,46.7399002814177,EE-WIND_OFF,O_Nordvest
01_SP_21,94.486880493761,EE-WIND_OFF_S2,O_Sorvest
01_SP_21,95.8789523979048,EE-WIND_OFF_S3,O_Sorvest
01_SP_21,97.6190422780846,EE-WIND_OFF_S5,O_Sorvest
01_SP_21,121.588780377561,EE-WIND_OFF_S6,O_Sorvest
01_SP_22,46.9708742895291,EE-WIND_OFF,O_Nordvest
01_SP_22,94.4678537357075,EE-WIND_OFF_S2,O_Sorvest
01_SP_22,95.8596453192906,EE-WIND_OFF_S3,O_Sorvest
01_SP_22,97.5993847987696,EE-WIND_OFF_S5,O_Sorvest
01_SP_22,121.564296128592,EE-WIND_OFF_S6,O_Sorvest
01_SP_23,47.3912469842918,EE-WIND_OFF,O_Nordvest
01_SP_23,94.8103353806708,EE-WIND_OFF_S2,O_Sorvest
01_SP_23,96.2071727343455,EE-WIND_OFF_S3,O_Sorvest
01_SP_23,97.9532194264388,EE-WIND_OFF_S5,O_Sorvest
01_SP_23,122.005012610025,EE-WIND_OFF_S6,O_Sorvest
01_SP_24,47.497495028023,EE-WIND_OFF,O_Nordvest
01_SP_24,94.8674156548313,EE-WIND_OFF_S2,O_Sorvest
01_SP_24,96.2650939701879,EE-WIND_OFF_S3,O_Sorvest
01_SP_24,98.0121918643837,EE-WIND_OFF_S5,O_Sorvest
01_SP_24,122.078465356931,EE-WIND_OFF_S6,O_Sorvest
02_SU_01,33.2972130093357,EE-WIND_OFF,O_Nordvest
02_SU_01,74.7751591503183,EE-WIND_OFF_S2,O_Sorvest
02_SU_01,75.8768189536379,EE-WIND_OFF_S3,O_Sorvest
02_SU_01,77.2538937077874,EE-WIND_OFF_S5,O_Sorvest
02_SU_01,96.2230984461969,EE-WIND_OFF_S6,O_Sorvest
02_SU_02,33.0570000408999,EE-WIND_OFF,O_Nordvest
02_SU_02,74.2994901989804,EE-WIND_OFF_S2,O_Sorvest
02_SU_02,75.394141988284,EE-WIND_OFF_S3,O_Sorvest
02_SU_02,76.7624567249135,EE-WIND_OFF_S5,O_Sorvest
02_SU_02,95.6109922219845,EE-WIND_OFF_S6,O_Sorvest
02_SU_03,33.0108052392776,EE-WIND_OFF,O_Nordvest
02_SU_03,73.7286874573749,EE-WIND_OFF_S2,O_Sorvest
02_SU_03,74.8149296298593,EE-WIND_OFF_S3,O_Sorvest
02_SU_03,76.1727323454647,EE-WIND_OFF_S5,O_Sorvest
02_SU_03,94.8764647529295,EE-WIND_OFF_S6,O_Sorvest
02_SU_04,32.9461325170065,EE-WIND_OFF,O_Nordvest
02_SU_04,72.901023482047,EE-WIND_OFF_S2,O_Sorvest
02_SU_04,73.9750717101434,EE-WIND_OFF_S3,O_Sorvest
02_SU_04,75.317631995264,EE-WIND_OFF_S5,O_Sorvest
02_SU_04,93.8113999227999,EE-WIND_OFF_S6,O_Sorvest
02_SU_05,32.8167870724641,EE-WIND_OFF,O_Nordvest
02_SU_05,72.387301014602,EE-WIND_OFF_S2,O_Sorvest
02_SU_05,73.4537805875612,EE-WIND_OFF_S3,O_Sorvest
02_SU_05,74.7868800537601,EE-WIND_OFF_S5,O_Sorvest
02_SU_05,93.1503252006504,EE-WIND_OFF_S6,O_Sorvest
02_SU_06,32.7151585088951,EE-WIND_OFF,O_Nordvest
02_SU_06,72.0257926115852,EE-WIND_OFF_S2,O_Sorvest
02_SU_06,73.0869460938922,EE-WIND_OFF_S3,O_Sorvest
02_SU_06,74.4133879467759,EE-WIND_OFF_S5,O_Sorvest
02_SU_06,92.685124470249,EE-WIND_OFF_S6,O_Sorvest
02_SU_07,32.5673351437038,EE-WIND_OFF,O_Nordvest
02_SU_07,71.9021186842374,EE-WIND_OFF_S2,O_Sorvest
02_SU_07,72.9614500829002,EE-WIND_OFF_S3,O_Sorvest
02_SU_07,74.2856143312287,EE-WIND_OFF_S5,O_Sorvest
02_SU_07,92.5259768519537,EE-WIND_OFF_S6,O_Sorvest
02_SU_08,32.6551052667861,EE-WIND_OFF,O_Nordvest
02_SU_08,72.1684932969866,EE-WIND_OFF_S2,O_Sorvest
02_SU_08,73.2317491834984,EE-WIND_OFF_S3,O_Sorvest
02_SU_08,74.5608190416381,EE-WIND_OFF_S5,O_Sorvest
02_SU_08,92.8687563375127,EE-WIND_OFF_S6,O_Sorvest
02_SU_09,32.6874416279217,EE-WIND_OFF,O_Nordvest
02_SU_09,72.6822157644315,EE-WIND_OFF_S2,O_Sorvest
02_SU_09,73.7530403060806,EE-WIND_OFF_S3,O_Sorvest
02_SU_09,75.091570983142,EE-WIND_OFF_S5,O_Sorvest
02_SU_09,93.5298310596621,EE-WIND_OFF_S6,O_Sorvest
02_SU_10,32.632007865975,EE-WIND_OFF,O_Nordvest
02_SU_10,73.4242593285187,EE-WIND_OFF_S2,O_Sorvest
02_SU_10,74.5060163720328,EE-WIND_OFF_S3,O_Sorvest
02_SU_10,75.8582126764254,EE-WIND_OFF_S5,O_Sorvest
02_SU_10,94.4847167694335,EE-WIND_OFF_S6,O_Sorvest
02_SU_11,32.0037585639121,EE-WIND_OFF,O_Nordvest
02_SU_11,71.759417998836,EE-WIND_OFF_S2,O_Sorvest
02_SU_11,72.816646993294,EE-WIND_OFF_S3,O_Sorvest
02_SU_11,74.1381832363665,EE-WIND_OFF_S5,O_Sorvest
02_SU_11,92.34234498469,EE-WIND_OFF_S6,O_Sorvest
02_SU_12,32.0129975242365,EE-WIND_OFF,O_Nordvest
02_SU_12,72.7297826595653,EE-WIND_OFF_S2,O_Sorvest
02_SU_12,73.801308002616,EE-WIND_OFF_S3,O_Sorvest
02_SU_12,75.1407146814294,EE-WIND_OFF_S5,O_Sorvest
02_SU_12,93.5910416820834,EE-WIND_OFF_S6,O_Sorvest
02_SU_13,31.8374572780719,EE-WIND_OFF,O_Nordvest
02_SU_13,73.766740973482,EE-WIND_OFF_S2,O_Sorvest
02_SU_13,74.8535437870876,EE-WIND_OFF_S3,O_Sorvest
02_SU_13,76.2120473040946,EE-WIND_OFF_S5,O_Sorvest
02_SU_13,94.9254332508665,EE-WIND_OFF_S6,O_Sorvest
02_SU_14,31.9483248019653,EE-WIND_OFF,O_Nordvest
02_SU_14,74.8702929405859,EE-WIND_OFF_S2,O_Sorvest
02_SU_14,75.9733543467087,EE-WIND_OFF_S3,O_Sorvest
02_SU_14,77.3521811043622,EE-WIND_OFF_S5,O_Sorvest
02_SU_14,96.3455196910394,EE-WIND_OFF_S6,O_Sorvest
02_SU_15,32.2855468538079,EE-WIND_OFF,O_Nordvest
02_SU_15,75.7835773271547,EE-WIND_OFF_S2,O_Sorvest
02_SU_15,76.9000941201883,EE-WIND_OFF_S3,O_Sorvest
02_SU_15,78.2957401114802,EE-WIND_OFF_S5,O_Sorvest
02_SU_15,97.5207636415273,EE-WIND_OFF_S6,O_Sorvest
02_SU_16,32.7290169493818,EE-WIND_OFF,O_Nordvest
02_SU_16,76.4970807541615,EE-WIND_OFF_S2,O_Sorvest
02_SU_16,77.6241095682191,EE-WIND_OFF_S3,O_Sorvest
02_SU_16,79.0328955857912,EE-WIND_OFF_S5,O_Sorvest
02_SU_16,98.438922977846,EE-WIND_OFF_S6,O_Sorvest
02_SU_17,33.3942220927425,EE-WIND_OFF,O_Nordvest
02_SU_17,76.8871292942586,EE-WIND_OFF_S2,O_Sorvest
02_SU_17,78.0199046798094,EE-WIND_OFF_S3,O_Sorvest
02_SU_17,79.4358739117478,EE-WIND_OFF_S5,O_Sorvest
02_SU_17,98.9408500817002,EE-WIND_OFF_S6,O_Sorvest
02_SU_18,33.8423116684786,EE-WIND_OFF,O_Nordvest
02_SU_18,76.8490757781516,EE-WIND_OFF_S2,O_Sorvest
02_SU_18,77.981290522581,EE-WIND_OFF_S3,O_Sorvest
02_SU_18,79.3965589531179,EE-WIND_OFF_S5,O_Sorvest
02_SU_18,98.8918815837632,EE-WIND_OFF_S6,O_Sorvest
02_SU_19,34.3319765656747,EE-WIND_OFF,O_Nordvest
02_SU_19,76.2877864155728,EE-WIND_OFF_S2,O_Sorvest
02_SU_19,77.4117317034634,EE-WIND_OFF_S3,O_Sorvest
02_SU_19,78.8166633133266,EE-WIND_OFF_S5,O_Sorvest
02_SU_19,98.1695962391925,EE-WIND_OFF_S6,O_Sorvest
02_SU_20,34.6922960183284,EE-WIND_OFF,O_Nordvest
02_SU_20,75.5362294724589,EE-WIND_OFF_S2,O_Sorvest
02_SU_20,76.6491020982042,EE-WIND_OFF_S3,O_Sorvest
02_SU_20,78.0401928803858,EE-WIND_OFF_S5,O_Sorvest
02_SU_20,97.2024684049368,EE-WIND_OFF_S6,O_Sorvest
02_SU_21,34.8955531454665,EE-WIND_OFF,O_Nordvest
02_SU_21,74.8036992873986,EE-WIND_OFF_S2,O_Sorvest
02_SU_21,75.9057795715592,EE-WIND_OFF_S3,O_Sorvest
02_SU_21,77.2833799267599,EE-WIND_OFF_S5,O_Sorvest
02_SU_21,96.2598248196497,EE-WIND_OFF_S6,O_Sorvest
02_SU_22,34.9371284669265,EE-WIND_OFF,O_Nordvest
02_SU_22,74.4041373682747,EE-WIND_OFF_S2,O_Sorvest
02_SU_22,75.5003309206619,EE-WIND_OFF_S3,O_Sorvest
02_SU_22,76.8705728611457,EE-WIND_OFF_S5,O_Sorvest
02_SU_22,95.7456555913112,EE-WIND_OFF_S6,O_Sorvest
02_SU_23,34.3689324069725,EE-WIND_OFF,O_Nordvest
02_SU_23,75.3554752709505,EE-WIND_OFF_S2,O_Sorvest
02_SU_23,76.4656848513697,EE-WIND_OFF_S3,O_Sorvest
02_SU_23,77.8534468268937,EE-WIND_OFF_S5,O_Sorvest
02_SU_23,96.9698680397361,EE-WIND_OFF_S6,O_Sorvest
02_SU_24,33.7868779065319,EE-WIND_OFF,O_Nordvest
02_SU_24,75.222287964576,EE-WIND_OFF_S2,O_Sorvest
02_SU_24,76.3305353010706,EE-WIND_OFF_S3,O_Sorvest
02_SU_24,77.715844471689,EE-WIND_OFF_S5,O_Sorvest
02_SU_24,96.7984782969566,EE-WIND_OFF_S6,O_Sorvest
03_FA_01,52.5419673651755,EE-WIND_OFF,O_Nordvest
03_FA_01,108.528627937256,EE-WIND_OFF_S2,O_Sorvest
03_FA_01,110.127576415153,EE-WIND_OFF_S3,O_Sorvest
03_FA_01,112.126262012524,EE-WIND_OFF_S5,O_Sorvest
03_FA_01,139.658156116312,EE-WIND_OFF_S6,O_Sorvest
03_FA_02,52.3248517975508,EE-WIND_OFF,O_Nordvest
03_FA_02,107.719990719981,EE-WIND_OFF_S2,O_Sorvest
03_FA_02,109.307025574051,EE-WIND_OFF_S3,O_Sorvest
03_FA_02,111.290819141638,EE-WIND_OFF_S5,O_Sorvest
03_FA_02,138.617575535151,EE-WIND_OFF_S6,O_Sorvest
03_FA_03,52.2740375157663,EE-WIND_OFF,O_Nordvest
03_FA_03,107.234808389617,EE-WIND_OFF_S2,O_Sorvest
03_FA_03,108.81469506939,EE-WIND_OFF_S3,O_Sorvest
03_FA_03,110.789553419107,EE-WIND_OFF_S5,O_Sorvest
03_FA_03,137.993227186454,EE-WIND_OFF_S6,O_Sorvest
03_FA_04,52.2417011546307,EE-WIND_OFF,O_Nordvest
03_FA_04,107.073080946162,EE-WIND_OFF_S2,O_Sorvest
03_FA_04,108.65058490117,EE-WIND_OFF_S3,O_Sorvest
03_FA_04,110.62246484493,EE-WIND_OFF_S5,O_Sorvest
03_FA_04,137.785111070222,EE-WIND_OFF_S6,O_Sorvest
03_FA_05,52.2047453133329,EE-WIND_OFF,O_Nordvest
03_FA_05,107.444102728205,EE-WIND_OFF_S2,O_Sorvest
03_FA_05,109.027072934146,EE-WIND_OFF_S3,O_Sorvest
03_FA_05,111.005785691571,EE-WIND_OFF_S5,O_Sorvest
03_FA_05,138.262553925108,EE-WIND_OFF_S6,O_Sorvest
03_FA_06,52.1539310315484,EE-WIND_OFF,O_Nordvest
03_FA_06,108.148092776186,EE-WIND_OFF_S2,O_Sorvest
03_FA_06,109.74143484287,EE-WIND_OFF_S3,O_Sorvest
03_FA_06,111.733112426225,EE-WIND_OFF_S5,O_Sorvest
03_FA_06,139.168471136942,EE-WIND_OFF_S6,O_Sorvest
03_FA_07,52.1955063530084,EE-WIND_OFF,O_Nordvest
03_FA_07,108.880622961246,EE-WIND_OFF_S2,O_Sorvest
03_FA_07,110.484757369515,EE-WIND_OFF_S3,O_Sorvest
03_FA_07,112.489925379851,EE-WIND_OFF_S5,O_Sorvest
03_FA_07,140.111114722229,EE-WIND_OFF_S6,O_Sorvest
03_FA_08,52.4865336032287,EE-WIND_OFF,O_Nordvest
03_FA_08,109.470452460905,EE-WIND_OFF_S2,O_Sorvest
03_FA_08,111.083276806554,EE-WIND_OFF_S3,O_Sorvest
03_FA_08,113.099307238614,EE-WIND_OFF_S5,O_Sorvest
03_FA_08,140.870126440253,EE-WIND_OFF_S6,O_Sorvest
03_FA_09,52.897667337667,EE-WIND_OFF,O_Nordvest
03_FA_09,110.174442508885,EE-WIND_OFF_S2,O_Sorvest
03_FA_09,111.797638715277,EE-WIND_OFF_S3,O_Sorvest
03_FA_09,113.826633973268,EE-WIND_OFF_S5,O_Sorvest
03_FA_09,141.776043652087,EE-WIND_OFF_S6,O_Sorvest
03_FA_10,53.1563582267517,EE-WIND_OFF,O_Nordvest
03_FA_10,110.764272008544,EE-WIND_OFF_S2,O_Sorvest
03_FA_10,112.396158152316,EE-WIND_OFF_S3,O_Sorvest
03_FA_10,114.436015832032,EE-WIND_OFF_S5,O_Sorvest
03_FA_10,142.535055370111,EE-WIND_OFF_S6,O_Sorvest
03_FA_11,53.1517387465895,EE-WIND_OFF,O_Nordvest
03_FA_11,109.527532735065,EE-WIND_OFF_S2,O_Sorvest
03_FA_11,111.141198042396,EE-WIND_OFF_S3,O_Sorvest
03_FA_11,113.158279676559,EE-WIND_OFF_S5,O_Sorvest
03_FA_11,140.943579187158,EE-WIND_OFF_S6,O_Sorvest
03_FA_12,53.0639686235072,EE-WIND_OFF,O_Nordvest
03_FA_12,109.746340452681,EE-WIND_OFF_S2,O_Sorvest
03_FA_12,111.363229446459,EE-WIND_OFF_S3,O_Sorvest
03_FA_12,113.384340688681,EE-WIND_OFF_S5,O_Sorvest
03_FA_12,141.225148050296,EE-WIND_OFF_S6,O_Sorvest
03_FA_13,52.7498439724757,EE-WIND_OFF,O_Nordvest
03_FA_13,109.698773557547,EE-WIND_OFF_S2,O_Sorvest
03_FA_13,111.314961749924,EE-WIND_OFF_S3,O_Sorvest
03_FA_13,113.335196990394,EE-WIND_OFF_S5,O_Sorvest
03_FA_13,141.163937427875,EE-WIND_OFF_S6,O_Sorvest
03_FA_14,52.2971349165774,EE-WIND_OFF,O_Nordvest
03_FA_14,109.527532735065,EE-WIND_OFF_S2,O_Sorvest
03_FA_14,111.141198042396,EE-WIND_OFF_S3,O_Sorvest
03_FA_14,113.158279676559,EE-WIND_OFF_S5,O_Sorvest
03_FA_14,140.943579187158,EE-WIND_OFF_S6,O_Sorvest
03_FA_15,51.7520362574346,EE-WIND_OFF,O_Nordvest
03_FA_15,109.232617985236,EE-WIND_OFF_S2,O_Sorvest
03_FA_15,110.841938323877,EE-WIND_OFF_S3,O_Sorvest
03_FA_15,112.853588747178,EE-WIND_OFF_S5,O_Sorvest
03_FA_15,140.564073328147,EE-WIND_OFF_S6,O_Sorvest
03_FA_16,51.4194336857542,EE-WIND_OFF,O_Nordvest
03_FA_16,109.232617985236,EE-WIND_OFF_S2,O_Sorvest
03_FA_16,110.841938323877,EE-WIND_OFF_S3,O_Sorvest
03_FA_16,112.853588747178,EE-WIND_OFF_S5,O_Sorvest
03_FA_16,140.564073328147,EE-WIND_OFF_S6,O_Sorvest
03_FA_17,51.3178051221852,EE-WIND_OFF,O_Nordvest
03_FA_17,109.451425702851,EE-WIND_OFF_S2,O_Sorvest
03_FA_17,111.063969727939,EE-WIND_OFF_S3,O_Sorvest
03_FA_17,113.0796497593,EE-WIND_OFF_S5,O_Sorvest
03_FA_17,140.845642191284,EE-WIND_OFF_S6,O_Sorvest
03_FA_18,51.4933453683498,EE-WIND_OFF,O_Nordvest
03_FA_18,109.755853831708,EE-WIND_OFF_S2,O_Sorvest
03_FA_18,111.372882985766,EE-WIND_OFF_S3,O_Sorvest
03_FA_18,113.394169428339,EE-WIND_OFF_S5,O_Sorvest
03_FA_18,141.23739017478,EE-WIND_OFF_S6,O_Sorvest
03_FA_19,51.8490453408414,EE-WIND_OFF,O_Nordvest
03_FA_19,109.879527759056,EE-WIND_OFF_S2,O_Sorvest
03_FA_19,111.498378996758,EE-WIND_OFF_S3,O_Sorvest
03_FA_19,113.521943043886,EE-WIND_OFF_S5,O_Sorvest
03_FA_19,141.396537793076,EE-WIND_OFF_S6,O_Sorvest
03_FA_20,52.3756660793353,EE-WIND_OFF,O_Nordvest
03_FA_20,110.079308718617,EE-WIND_OFF_S2,O_Sorvest
03_FA_20,111.701103322207,EE-WIND_OFF_S3,O_Sorvest
03_FA_20,113.728346576693,EE-WIND_OFF_S5,O_Sorvest
03_FA_20,141.653622407245,EE-WIND_OFF_S6,O_Sorvest
03_FA_21,52.7729413732868,EE-WIND_OFF,O_Nordvest
03_FA_21,110.098335476671,EE-WIND_OFF_S2,O_Sorvest
03_FA_21,111.720410400821,EE-WIND_OFF_S3,O_Sorvest
03_FA_21,113.748004056008,EE-WIND_OFF_S5,O_Sorvest
03_FA_21,141.678106656213,EE-WIND_OFF_S6,O_Sorvest
03_FA_22,53.142499786265,EE-WIND_OFF,O_Nordvest
03_FA_22,110.164929129858,EE-WIND_OFF_S2,O_Sorvest
03_FA_22,111.78798517597,EE-WIND_OFF_S3,O_Sorvest
03_FA_22,113.81680523361,EE-WIND_OFF_S5,O_Sorvest
03_FA_22,141.763801527603,EE-WIND_OFF_S6,O_Sorvest
03_FA_23,53.2164114688607,EE-WIND_OFF,O_Nordvest
03_FA_23,109.755853831708,EE-WIND_OFF_S2,O_Sorvest
03_FA_23,111.372882985766,EE-WIND_OFF_S3,O_Sorvest
03_FA_23,113.394169428339,EE-WIND_OFF_S5,O_Sorvest
03_FA_23,141.23739017478,EE-WIND_OFF_S6,O_Sorvest
03_FA_24,52.796038774098,EE-WIND_OFF,O_Nordvest
03_FA_24,109.099430678861,EE-WIND_OFF_S2,O_Sorvest
03_FA_24,110.706788773578,EE-WIND_OFF_S3,O_Sorvest
03_FA_24,112.715986391973,EE-WIND_OFF_S5,O_Sorvest
03_FA_24,140.392683585367,EE-WIND_OFF_S6,O_Sorvest
04_WI_01,60.7692615341026,EE-WIND_OFF,O_Nordvest
04_WI_01,118.983831487663,EE-WIND_OFF_S2,O_Sorvest
04_WI_01,120.736816113632,EE-WIND_OFF_S3,O_Sorvest
04_WI_01,122.928046896094,EE-WIND_OFF_S5,O_Sorvest
04_WI_01,153.112250924502,EE-WIND_OFF_S6,O_Sorvest
04_WI_02,60.6075797284247,EE-WIND_OFF,O_Nordvest
04_WI_02,118.508162536325,EE-WIND_OFF_S2,O_Sorvest
04_WI_02,120.254139148278,EE-WIND_OFF_S3,O_Sorvest
04_WI_02,122.43660991322,EE-WIND_OFF_S5,O_Sorvest
04_WI_02,152.500144700289,EE-WIND_OFF_S6,O_Sorvest
04_WI_03,60.4228005219355,EE-WIND_OFF,O_Nordvest
04_WI_03,118.194221028442,EE-WIND_OFF_S2,O_Sorvest
04_WI_03,119.935572351145,EE-WIND_OFF_S3,O_Sorvest
04_WI_03,122.112261504523,EE-WIND_OFF_S5,O_Sorvest
04_WI_03,152.096154592309,EE-WIND_OFF_S6,O_Sorvest
04_WI_04,60.3257914385288,EE-WIND_OFF,O_Nordvest
04_WI_04,118.184707649415,EE-WIND_OFF_S2,O_Sorvest
04_WI_04,119.925918811838,EE-WIND_OFF_S3,O_Sorvest
04_WI_04,122.102432764866,EE-WIND_OFF_S5,O_Sorvest
04_WI_04,152.083912467825,EE-WIND_OFF_S6,O_Sorvest
04_WI_05,60.3119329980421,EE-WIND_OFF,O_Nordvest
04_WI_05,118.260814681629,EE-WIND_OFF_S2,O_Sorvest
04_WI_05,120.003147126294,EE-WIND_OFF_S3,O_Sorvest
04_WI_05,122.181062682125,EE-WIND_OFF_S5,O_Sorvest
04_WI_05,152.181849463699,EE-WIND_OFF_S6,O_Sorvest
04_WI_06,60.2149239146353,EE-WIND_OFF,O_Nordvest
04_WI_06,118.527189294379,EE-WIND_OFF_S2,O_Sorvest
04_WI_06,120.273446226892,EE-WIND_OFF_S3,O_Sorvest
