TimeSliceSorted,Sum of PV,Process,Region
02_SU_24,58.079086978174,EE-WIND_OFF_S6,O_Sorvest
03_FA_01,83.7948936697874,EE-WIND_OFF_S6,O_Sorvest
03_FA_02,83.1705453210906,EE-WIND_OFF_S6,O_Sorvest
03_FA_03,82.7959363118727,EE-WIND_OFF_S6,O_Sorvest
03_FA_04,82.6710666421333,EE-WIND_OFF_S6,O_Sorvest
03_FA_05,82.9575323550647,EE-WIND_OFF_S6,O_Sorvest
03_FA_06,83.5010826821654,EE-WIND_OFF_S6,O_Sorvest
03_FA_07,84.0666688333377,EE-WIND_OFF_S6,O_Sorvest
03_FA_08,84.5220758641517,EE-WIND_OFF_S6,O_Sorvest
03_FA_09,85.0656261912524,EE-WIND_OFF_S6,O_Sorvest
03_FA_10,85.5210332220665,EE-WIND_OFF_S6,O_Sorvest
03_FA_11,84.566147512295,EE-WIND_OFF_S6,O_Sorvest
03_FA_12,84.7350888301777,EE-WIND_OFF_S6,O_Sorvest
03_FA_13,84.6983624567249,EE-WIND_OFF_S6,O_Sorvest
03_FA_14,84.566147512295,EE-WIND_OFF_S6,O_Sorvest
03_FA_15,84.338443996888,EE-WIND_OFF_S6,O_Sorvest
03_FA_16,84.338443996888,EE-WIND_OFF_S6,O_Sorvest
03_FA_17,84.5073853147706,EE-WIND_OFF_S6,O_Sorvest
03_FA_18,84.7424341048682,EE-WIND_OFF_S6,O_Sorvest
03_FA_19,84.8379226758453,EE-WIND_OFF_S6,O_Sorvest
03_FA_20,84.9921734443469,EE-WIND_OFF_S6,O_Sorvest
03_FA_21,85.006863993728,EE-WIND_OFF_S6,O_Sorvest
03_FA_22,85.0582809165618,EE-WIND_OFF_S6,O_Sorvest
03_FA_23,84.7424341048682,EE-WIND_OFF_S6,O_Sorvest
03_FA_24,84.2356101512203,EE-WIND_OFF_S6,O_Sorvest
04_WI_01,91.8673505547011,EE-WIND_OFF_S6,O_Sorvest
04_WI_02,91.5000868201736,EE-WIND_OFF_S6,O_Sorvest
04_WI_03,91.2576927553855,EE-WIND_OFF_S6,O_Sorvest
04_WI_04,91.250347480695,EE-WIND_OFF_S6,O_Sorvest
04_WI_05,91.3091096782194,EE-WIND_OFF_S6,O_Sorvest
04_WI_06,91.5147773695547,EE-WIND_OFF_S6,O_Sorvest
04_WI_07,91.6323017646035,EE-WIND_OFF_S6,O_Sorvest
04_WI_08,91.705754511509,EE-WIND_OFF_S6,O_Sorvest
04_WI_09,91.7645167090334,EE-WIND_OFF_S6,O_Sorvest
04_WI_10,92.065672971346,EE-WIND_OFF_S6,O_Sorvest
04_WI_11,91.85266000532,EE-WIND_OFF_S6,O_Sorvest
04_WI_12,91.9628391256783,EE-WIND_OFF_S6,O_Sorvest
04_WI_13,91.999565499131,EE-WIND_OFF_S6,O_Sorvest
04_WI_14,91.8159336318673,EE-WIND_OFF_S6,O_Sorvest
04_WI_15,91.7351356102712,EE-WIND_OFF_S6,O_Sorvest
04_WI_16,91.6763734127468,EE-WIND_OFF_S6,O_Sorvest
04_WI_17,91.771861983724,EE-WIND_OFF_S6,O_Sorvest
04_WI_18,92.0216013232027,EE-WIND_OFF_S6,O_Sorvest
04_WI_19,92.4035556071112,EE-WIND_OFF_S6,O_Sorvest
04_WI_20,92.7340929681859,EE-WIND_OFF_S6,O_Sorvest
04_WI_21,92.9838323076646,EE-WIND_OFF_S6,O_Sorvest
04_WI_22,93.0205586811174,EE-WIND_OFF_S6,O_Sorvest
04_WI_23,92.3227575855152,EE-WIND_OFF_S6,O_Sorvest
04_WI_24,92.2346142892286,EE-WIND_OFF_S6,O_Sorvest
